TIME,O3PPM,TMP,RH%
11:39:16,36.89932,31.5,21.8
11:39:16,36.87033,31.5,21.7
11:39:16,36.848965,31.5,21.7
11:39:16,36.81121,31.5,21.7
11:39:17,36.769688,31.5,21.7
11:39:17,36.707443,31.5,21.7
11:39:17,36.6987,31.5,21.7
11:39:17,36.646873,31.5,21.7
11:39:17,36.61305,31.5,21.7
11:39:17,36.593956,31.5,21.7
11:39:18,36.541073,31.5,21.7
11:39:18,36.51224,31.5,21.7
11:39:18,36.49374,31.5,21.7
11:39:18,36.459538,31.5,21.8
11:39:18,36.406315,31.5,21.8
11:39:18,36.36929,31.5,21.8
11:39:18,36.330223,31.5,21.8
11:39:19,36.29553,31.5,21.8
11:39:19,36.27069,31.5,21.8
11:39:19,36.21762,31.5,21.8
11:39:19,36.18299,31.5,21.8
11:39:19,36.170986,31.5,21.8
11:39:19,36.123943,31.5,21.8
11:39:20,36.10294,31.5,21.8
11:39:20,36.068935,31.5,21.8
11:39:20,36.0328,31.5,21.8
11:39:20,36.007942,31.5,21.8
11:39:20,35.942688,31.5,21.8
11:39:20,35.925503,31.5,21.8
11:39:20,35.88773,31.5,21.8
11:39:21,35.864647,31.5,21.8
11:39:21,35.809307,31.5,21.8
11:39:21,35.788292,31.5,21.8
11:39:21,35.753437,31.5,21.7
11:39:21,35.715885,31.5,21.7
11:39:21,35.694912,31.5,21.7
11:39:22,35.655807,31.5,21.7
11:39:22,35.60869,31.5,21.7
11:39:22,35.574383,31.5,21.7
11:39:22,35.54554,31.5,21.7
11:39:22,35.518734,31.5,21.7
11:39:22,35.469006,31.5,21.7
11:39:22,35.450363,31.5,21.7
11:39:23,35.419434,31.5,21.7
11:39:23,35.365505,31.5,21.7
11:39:23,35.3506,31.5,21.7
11:39:23,35.321297,31.5,21.7
11:39:23,35.286148,31.5,21.7
11:39:23,35.23773,31.5,21.7
11:39:24,35.21331,31.5,21.7
11:39:24,35.156967,31.5,21.7
11:39:24,35.164944,31.5,21.8
11:39:24,35.119774,31.5,21.8
11:39:24,35.074623,31.5,21.8
11:39:24,35.057133,31.5,21.8
11:39:24,35.026943,31.5,21.7
11:39:25,34.977165,31.5,21.7
11:39:25,34.966064,31.5,21.7
11:39:25,34.916332,31.5,21.7
11:39:25,34.90313,31.5,21.7
11:39:25,34.869328,31.5,21.7
11:39:25,34.82392,31.5,21.7
11:39:26,34.796436,31.5,21.7
11:39:26,34.75788,31.5,21.7
11:39:26,34.730534,31.5,21.7
11:39:26,34.68466,31.5,21.7
11:39:26,34.660473,31.5,21.7
11:39:26,34.6179,31.5,21.7
11:39:26,34.590496,31.5,21.7
11:39:27,34.55475,31.5,21.7
11:39:27,34.528496,31.5,21.7
11:39:27,34.487564,31.5,21.7
11:39:27,34.46344,31.5,21.7
11:39:27,34.442,31.5,21.7
11:39:27,34.39536,31.5,21.7
11:39:28,34.356625,31.5,21.7
11:39:28,34.337784,31.5,21.7
11:39:28,34.297966,31.5,21.7
11:39:28,34.272377,31.5,21.7
11:39:28,34.2468,31.5,21.7
11:39:28,34.217567,31.5,21.7
11:39:28,34.176292,31.5,21.7
11:39:29,34.1492,31.5,21.7
11:39:29,34.09715,31.5,21.7
11:39:29,34.08092,31.5,21.7
11:39:29,34.06017,31.5,21.7
11:39:29,34.031025,31.5,21.7
11:39:29,33.99672,31.5,21.7
11:39:30,33.94944,31.5,21.7
11:39:30,33.937435,31.5,21.7
11:39:30,33.901634,31.5,21.7
11:39:30,33.88248,31.5,21.7
11:39:30,33.864765,31.5,21.7
11:39:30,33.812965,31.5,21.7
11:39:31,33.778793,31.5,21.7
11:39:31,33.769447,31.5,21.7
11:39:31,33.72651,31.5,21.7
11:39:31,33.69501,31.5,21.7
11:39:31,33.67066,31.5,21.7
11:39:31,33.639744,31.5,21.7
11:39:31,33.60972,31.5,21.7
11:39:32,33.57369,31.5,21.7
11:39:32,33.55923,31.5,21.7
11:39:32,33.517002,31.5,21.7
11:39:32,33.489117,31.5,21.7
11:39:32,33.439182,31.5,21.7
11:39:32,33.439182,31.5,21.7
11:39:33,33.4074,31.5,21.7
11:39:33,33.36723,31.5,21.7
11:39:33,33.330807,31.5,21.7
11:39:33,33.305614,31.5,21.7
11:39:33,33.28307,31.5,21.7
11:39:33,33.24462,31.5,21.7
11:39:33,33.226223,31.5,21.7
11:39:34,33.184658,31.5,21.7
11:39:34,33.170414,31.5,21.7
11:39:34,33.144756,31.5,21.7
11:39:34,33.091637,31.5,21.7
11:39:34,33.077847,31.5,21.7
11:39:34,33.03185,31.5,21.7
11:39:35,33.025227,31.5,21.7
11:39:35,32.980873,31.5,21.7
11:39:35,32.94057,31.5,21.7
11:39:35,32.932453,31.5,21.7
11:39:35,32.87952,31.5,21.7
11:39:35,32.84999,31.5,21.7
11:39:35,32.832153,31.5,21.7
11:39:36,32.793037,31.5,21.7
11:39:36,32.77327,31.5,21.7
11:39:36,32.732685,31.5,21.7
11:39:36,32.7042,31.5,21.7
11:39:36,32.69665,31.5,21.7
11:39:36,32.644375,31.5,21.7
11:39:37,32.62411,31.5,21.7
11:39:37,32.584164,31.5,21.7
11:39:37,32.553825,31.5,21.7
11:39:37,32.530594,31.5,21.7
11:39:37,32.503284,31.5,21.7
11:39:37,32.4659,31.5,21.7
11:39:37,32.42552,31.5,21.7
11:39:38,32.39527,31.5,21.7
11:39:38,32.381634,31.5,21.7
11:39:38,32.346375,31.5,21.7
11:39:38,32.31112,31.5,21.7
11:39:38,32.283478,31.5,21.7
11:39:38,32.256298,31.5,21.7
11:39:39,32.209652,31.5,21.7
11:39:39,32.186996,31.5,21.7
11:39:39,32.162952,31.5,21.7
11:39:39,32.113716,31.5,21.7
11:39:39,32.096756,31.5,21.7
11:39:39,32.079685,31.5,21.7
11:39:39,32.031162,31.5,21.7
11:39:40,31.998552,31.5,21.7
11:39:40,31.986626,31.5,21.7
11:39:40,31.9516,31.5,21.7
11:39:40,31.922123,31.5,21.7
11:39:40,31.87077,31.5,21.7
11:39:40,31.852268,31.5,21.7
11:39:41,31.840801,31.5,21.7
11:39:41,31.791958,31.5,21.7
11:39:41,31.770098,31.5,21.7
11:39:41,31.733725,31.5,21.7
11:39:41,31.69091,31.5,21.7
11:39:41,31.687513,31.5,21.7
11:39:41,31.65617,31.5,21.7
11:39:42,31.619442,31.5,21.7
11:39:42,31.579254,31.5,21.7
11:39:42,31.572807,31.5,21.7
11:39:42,31.530647,31.5,21.7
11:39:42,31.496426,31.5,21.7
11:39:42,31.472254,31.5,21.8
11:39:43,31.444519,31.5,21.8
11:39:43,31.413832,31.5,21.7
11:39:43,31.388117,31.5,21.7
11:39:43,31.359049,31.5,21.7
11:39:43,31.328411,31.5,21.7
11:39:43,31.29885,31.5,21.8
11:39:43,31.282547,31.5,21.8
11:39:44,31.251535,31.5,21.8
11:39:44,31.227364,31.5,21.8
11:39:44,31.218016,31.5,21.8
11:39:44,31.16489,31.5,21.8
11:39:44,31.141287,31.5,21.8
11:39:44,31.099968,31.5,21.8
11:39:45,31.066133,31.5,21.8
11:39:45,31.051888,31.5,21.8
11:39:45,31.026882,31.5,21.8
11:39:45,30.97781,31.5,21.8
11:39:45,30.978317,31.5,21.8
11:39:45,30.923452,31.5,21.8
11:39:45,30.915627,31.5,21.7
11:39:46,30.871666,31.5,21.7
11:39:46,30.84037,31.5,21.8
11:39:46,30.825663,31.5,21.8
11:39:46,30.788553,31.5,21.7
11:39:46,30.77053,31.5,21.7
11:39:46,30.725231,31.5,21.7
11:39:47,30.71055,31.5,21.7
11:39:47,30.663853,31.5,21.7
11:39:47,30.645761,31.5,21.7
11:39:47,30.61616,31.5,21.7
11:39:47,30.600573,31.5,21.7
11:39:47,30.557812,31.5,21.8
11:39:48,30.539852,31.5,21.8
11:39:48,30.512175,31.5,21.7
11:39:48,30.481602,31.5,21.7
11:39:48,30.469477,31.5,21.8
11:39:48,30.436544,31.5,21.8
11:39:48,30.409435,31.5,21.8
11:39:48,30.391533,31.5,21.8
11:39:49,30.354197,31.5,21.8
11:39:49,30.30688,31.5,21.8
11:39:49,30.28469,31.5,21.7
11:39:49,30.242687,31.5,21.7
11:39:49,30.224329,31.5,21.7
11:39:49,30.189598,31.5,21.7
11:39:50,30.1694,31.5,21.7
11:39:50,30.142834,31.5,21.7
11:39:50,30.110102,31.5,21.7
11:39:50,30.06927,31.5,21.7
11:39:50,30.050056,31.5,21.7
11:39:50,30.038025,31.5,21.7
11:39:50,29.992838,31.5,21.7
11:39:51,29.98668,31.5,21.7
11:39:51,29.951172,31.5,21.7
11:39:51,29.919493,31.5,21.7
11:39:51,29.894066,31.5,21.7
11:39:51,29.859646,31.5,21.7
11:39:51,29.830471,31.5,21.7
11:39:52,29.810818,31.5,21.7
11:39:52,29.788319,31.5,21.7
11:39:52,29.762049,31.5,21.7
11:39:52,29.723427,31.5,21.7
11:39:52,29.720053,31.5,21.7
11:39:52,29.6876,31.5,21.7
11:39:52,29.644234,31.5,21.7
11:39:53,29.631895,31.5,21.6
11:39:53,29.600912,31.5,21.6
11:39:53,29.580431,31.5,21.6
11:39:53,29.558132,31.5,21.6
11:39:53,29.491087,31.5,21.6
11:39:53,29.469736,31.5,21.6
11:39:54,29.464039,31.5,21.6
11:39:54,29.426552,31.5,21.6
11:39:54,29.378654,31.5,21.6
11:39:54,29.3749,31.5,21.6
11:39:54,29.346003,31.5,21.6
11:39:54,29.290665,31.5,21.6
11:39:54,29.296844,31.5,21.6
11:39:55,29.271322,31.5,21.6
11:39:55,29.230227,31.5,21.6
11:39:55,29.204643,31.5,21.6
11:39:55,29.16695,31.5,21.6
11:39:55,29.12503,31.5,21.6
11:39:55,29.12927,31.5,21.6
11:39:56,29.101004,31.5,21.6
11:39:56,29.055311,31.5,21.6
11:39:56,29.04222,31.5,21.6
11:39:56,29.0144,31.5,21.7
11:39:56,29.00836,31.5,21.7
11:39:56,28.957615,31.5,21.7
11:39:56,28.927141,31.5,21.7
11:39:57,28.932274,31.5,21.6
11:39:57,28.907835,31.5,21.6
11:39:57,28.87598,31.5,21.6
11:39:57,28.858208,31.5,21.6
11:39:57,28.822159,31.5,21.6
11:39:57,28.76971,31.5,21.6
11:39:58,28.78233,31.5,21.6
11:39:58,28.750153,31.5,21.6
11:39:58,28.721199,31.5,21.6
11:39:58,28.715601,31.5,21.6
11:39:58,28.679163,31.5,21.6
11:39:58,28.62595,31.5,21.6
11:39:58,28.628752,31.5,21.6
11:39:59,28.606863,31.5,21.6
11:39:59,28.578484,31.5,21.6
11:39:59,28.563604,31.5,21.6
11:39:59,28.518904,31.5,21.6
11:39:59,28.499855,31.5,21.6
11:39:59,28.466463,31.5,21.6
11:40:0,28.464567,31.5,21.6
11:40:0,28.42283,31.5,21.6
11:40:0,28.397348,31.5,21.6
11:40:0,28.374174,31.5,21.6
11:40:0,28.323673,31.5,21.6
11:40:0,28.32,31.5,21.6
11:40:0,28.280666,31.5,21.6
11:40:1,28.263103,31.5,21.6
11:40:1,28.255157,31.5,21.6
11:40:1,28.213215,31.5,21.6
11:40:1,28.206266,31.5,21.6
11:40:1,28.19102,31.5,21.6
11:40:1,28.14584,31.5,21.6
11:40:2,28.134258,31.5,21.6
11:40:2,28.120903,31.5,21.6
11:40:2,28.073526,31.5,21.6
11:40:2,28.036272,31.5,21.6
11:40:2,28.054636,31.6,21.6
11:40:2,28.028368,31.6,21.6
11:40:2,28.004076,31.6,21.6
11:40:3,27.957703,31.6,21.6
11:40:3,27.934233,31.5,21.7
11:40:3,27.920929,31.5,21.7
11:40:3,27.88743,31.5,21.7
11:40:3,27.870491,31.5,21.7
11:40:3,27.86498,31.5,21.7
11:40:4,27.81235,31.5,21.7
11:40:4,27.82198,31.5,21.7
11:40:4,27.780396,31.5,21.7
11:40:4,27.749256,31.5,21.7
11:40:4,27.720987,31.5,21.7
11:40:4,27.704102,31.5,21.7
11:40:5,27.670265,31.5,21.7
11:40:5,27.678503,31.5,21.7
11:40:5,27.603739,31.5,21.7
11:40:5,27.595118,31.5,21.7
11:40:5,27.596003,31.5,21.7
11:40:5,27.552359,31.5,21.7
11:40:5,27.536915,31.5,21.7
11:40:6,27.50368,31.6,21.7
11:40:6,27.505539,31.6,21.7
11:40:6,27.453775,31.6,21.7
11:40:6,27.440111,31.6,21.7
11:40:6,27.410658,31.5,21.7
11:40:6,27.375757,31.5,21.7
11:40:7,27.353155,31.6,21.7
11:40:7,27.361235,31.6,21.7
11:40:7,27.340488,31.6,21.7
11:40:7,27.317423,31.6,21.7
11:40:7,27.265863,31.6,21.7
11:40:7,27.241463,31.6,21.7
11:40:7,27.225628,31.6,21.7
11:40:8,27.231064,31.6,21.7
11:40:8,27.207567,31.6,21.7
11:40:8,27.160679,31.6,21.7
11:40:8,27.152538,31.6,21.7
11:40:8,27.10533,31.6,21.7
11:40:8,27.10038,31.6,21.7
11:40:9,27.081879,31.6,21.7
11:40:9,27.050415,31.6,21.7
11:40:9,27.032898,31.6,21.7
11:40:9,27.014421,31.6,21.7
11:40:9,26.973145,31.6,21.7
11:40:9,26.935476,31.6,21.7
11:40:9,26.933258,31.6,21.7
11:40:10,26.892435,31.6,21.7
11:40:10,26.872272,31.6,21.7
11:40:10,26.871885,31.5,21.7
11:40:10,26.840563,31.5,21.7
11:40:10,26.797989,31.6,21.7
11:40:10,26.78548,31.6,21.7
11:40:11,26.749306,31.6,21.7
11:40:11,26.735558,31.6,21.7
11:40:11,26.704706,31.6,21.7
11:40:11,26.689629,31.6,21.7
11:40:11,26.656603,31.6,21.7
11:40:11,26.646322,31.6,21.7
11:40:11,26.616108,31.6,21.7
11:40:12,26.590712,31.6,21.7
11:40:12,26.57068,31.6,21.7
11:40:12,26.536112,31.6,21.7
11:40:12,26.521366,31.6,21.7
11:40:12,26.518303,31.6,21.7
11:40:12,26.490746,31.6,21.7
11:40:13,26.463697,31.6,21.7
11:40:13,26.443342,31.6,21.7
11:40:13,26.43407,31.6,21.7
11:40:13,26.418983,31.6,21.7
11:40:13,26.36497,31.6,21.7
11:40:13,26.354761,31.6,21.7
11:40:13,26.341513,31.6,21.7
11:40:14,26.301302,31.6,21.7
11:40:14,26.276161,31.6,21.7
11:40:14,26.24923,31.6,21.7
11:40:14,26.237337,31.6,21.7
11:40:14,26.197218,31.6,21.6
11:40:14,26.193226,31.6,21.6
11:40:15,26.155422,31.6,21.6
11:40:15,26.1334,31.6,21.6
11:40:15,26.116701,31.6,21.6
11:40:15,26.0929,31.6,21.6
11:40:15,26.078867,31.6,21.6
11:40:15,26.027054,31.6,21.6
11:40:15,26.018717,31.6,21.6
11:40:16,25.997711,31.6,21.6
11:40:16,25.983706,31.6,21.6
11:40:16,25.946453,31.6,21.6
11:40:16,25.940308,31.6,21.7
11:40:16,25.88997,31.6,21.7
11:40:16,25.894314,31.6,21.7
11:40:17,25.858553,31.6,21.7
11:40:17,25.824041,31.6,21.7
11:40:17,25.81876,31.6,21.7
11:40:17,25.801702,31.6,21.7
11:40:17,25.757261,31.6,21.7
11:40:17,25.757261,31.6,21.7
11:40:17,25.719343,31.6,21.7
11:40:18,25.699793,31.6,21.6
11:40:18,25.664091,31.6,21.6
11:40:18,25.654974,31.6,21.7
11:40:18,25.617147,31.6,21.7
11:40:18,25.603642,31.6,21.7
11:40:18,25.587234,31.6,21.7
11:40:19,25.564177,31.6,21.7
11:40:19,25.535967,31.6,21.7
11:40:19,25.510038,31.6,21.7
11:40:19,25.490484,31.6,21.7
11:40:19,25.462797,31.6,21.7
11:40:19,25.447271,31.6,21.7
11:40:19,25.423918,31.6,21.7
11:40:20,25.398422,31.6,21.7
11:40:20,25.377697,31.6,21.7
11:40:20,25.37079,31.6,21.7
11:40:20,25.335352,31.6,21.7
11:40:20,25.309065,31.6,21.7
11:40:20,25.291363,31.6,21.7
11:40:21,25.262123,31.6,21.7
11:40:21,25.235884,31.6,21.7
11:40:21,25.207428,31.6,21.7
11:40:21,25.20362,31.6,21.6
11:40:21,25.179089,31.6,21.6
11:40:21,25.162735,31.6,21.6
11:40:21,25.124586,31.6,21.6
11:40:22,25.114655,31.6,21.6
11:40:22,25.073486,31.6,21.6
11:40:22,25.069223,31.6,21.6
11:40:22,25.035872,31.6,21.6
11:40:22,25.032814,31.6,21.6
11:40:22,25.002455,31.6,21.6
11:40:23,24.966103,31.6,21.6
11:40:23,24.942999,31.6,21.6
11:40:23,24.934032,31.6,21.6
11:40:23,24.908451,31.6,21.6
11:40:23,24.887125,31.6,21.6
11:40:23,24.87771,31.6,21.6
11:40:24,24.83852,31.6,21.6
11:40:24,24.824503,31.6,21.6
11:40:24,24.802761,31.6,21.6
11:40:24,24.775965,31.6,21.6
11:40:24,24.78195,31.6,21.7
11:40:24,24.745325,31.6,21.7
11:40:24,24.732174,31.6,21.7
11:40:25,24.69696,31.6,21.7
11:40:25,24.671064,31.6,21.6
11:40:25,24.660866,31.6,21.6
11:40:25,24.654905,31.6,21.6
11:40:25,24.613792,31.6,21.6
11:40:25,24.60747,31.6,21.6
11:40:26,24.585468,31.6,21.6
11:40:26,24.570625,31.6,21.6
11:40:26,24.540218,31.6,21.6
11:40:26,24.52795,31.6,21.6
11:40:26,24.513123,31.6,21.6
11:40:26,24.47938,31.6,21.6
11:40:26,24.46247,31.6,21.6
11:40:27,24.452785,31.6,21.6
11:40:27,24.420725,31.6,21.6
11:40:27,24.409315,31.6,21.6
11:40:27,24.405111,31.6,21.6
11:40:27,24.371904,31.6,21.6
11:40:27,24.342464,31.6,21.6
11:40:28,24.324335,31.6,21.6
11:40:28,24.293283,31.6,21.6
11:40:28,24.29747,31.6,21.6
11:40:28,24.251247,31.6,21.6
11:40:28,24.241156,31.6,21.6
11:40:28,24.23361,31.6,21.6
11:40:28,24.194632,31.6,21.6
11:40:29,24.190002,31.6,21.6
11:40:29,24.149439,31.6,21.6
11:40:29,24.13855,31.6,21.6
11:40:29,24.116787,31.6,21.6
11:40:29,24.11307,31.6,21.6
11:40:29,24.059542,31.6,21.6
11:40:30,24.070852,31.6,21.6
11:40:30,24.053743,31.6,21.6
11:40:30,24.018637,31.6,21.6
11:40:30,23.991966,31.6,21.6
11:40:30,23.98031,31.6,21.6
11:40:30,23.95827,31.6,21.6
11:40:30,23.950771,31.6,21.6
11:40:31,23.927853,31.6,21.6
11:40:31,23.895014,31.6,21.6
11:40:31,23.896275,31.6,21.6
11:40:31,23.87671,31.6,21.6
11:40:31,23.849321,31.6,21.6
11:40:31,23.844278,31.6,21.6
11:40:32,23.81979,31.6,21.7
11:40:32,23.7999,31.6,21.7
11:40:32,23.784975,31.6,21.6
11:40:32,23.756378,31.6,21.6
11:40:32,23.73365,31.6,21.6
11:40:32,23.725294,31.6,21.6
11:40:32,23.71048,31.6,21.6
11:40:33,23.690199,31.6,21.6
11:40:33,23.659166,31.6,21.6
11:40:33,23.643473,31.6,21.6
11:40:33,23.609245,31.6,21.6
11:40:33,23.593136,31.6,21.6
11:40:33,23.568434,31.6,21.6
11:40:34,23.556446,31.6,21.6
11:40:34,23.539549,31.6,21.6
11:40:34,23.507462,31.6,21.6
11:40:34,23.493443,31.6,21.6
11:40:34,23.474512,31.6,21.6
11:40:34,23.465944,31.6,21.6
11:40:34,23.452381,31.6,21.6
11:40:35,23.428928,31.6,21.6
11:40:35,23.41413,31.6,21.6
11:40:35,23.406374,31.6,21.6
11:40:35,23.370653,31.6,21.6
11:40:35,23.347334,31.6,21.6
11:40:35,23.347687,31.6,21.6
11:40:36,23.317001,31.6,21.6
11:40:36,23.296999,31.6,21.6
11:40:36,23.281443,31.6,21.6
11:40:36,23.266703,31.6,21.6
11:40:36,23.233145,31.6,21.6
11:40:36,23.22294,31.6,21.6
11:40:36,23.205025,31.6,21.6
11:40:37,23.20219,31.6,21.6
11:40:37,23.171522,31.6,21.6
11:40:37,23.140614,31.6,21.6
11:40:37,23.142654,31.6,21.6
11:40:37,23.112915,31.6,21.6
11:40:37,23.098228,31.6,21.6
11:40:38,23.068523,31.6,21.6
11:40:38,23.05103,31.6,21.6
11:40:38,23.050232,31.6,21.6
11:40:38,23.013672,31.7,21.6
11:40:38,22.990118,31.7,21.6
11:40:38,22.977953,31.7,21.6
11:40:38,22.96904,31.7,21.6
11:40:39,22.937845,31.6,21.6
11:40:39,22.934587,31.6,21.6
11:40:39,22.916798,31.6,21.6
11:40:39,22.898926,31.6,21.6
11:40:39,22.870691,31.6,21.6
11:40:39,22.851608,31.6,21.6
11:40:40,22.844753,31.6,21.6
11:40:40,22.799957,31.6,21.6
11:40:40,22.807594,31.7,21.6
11:40:40,22.784246,31.7,21.6
11:40:40,22.747145,31.7,21.6
11:40:40,22.733381,31.7,21.6
11:40:41,22.71209,31.7,21.6
11:40:41,22.702803,31.7,21.6
11:40:41,22.689495,31.7,21.6
11:40:41,22.66298,31.7,21.6
11:40:41,22.653706,31.6,21.6
11:40:41,22.616377,31.6,21.6
11:40:41,22.611137,31.6,21.6
11:40:42,22.602314,31.6,21.6
11:40:42,22.587816,31.7,21.6
11:40:42,22.54173,31.7,21.6
11:40:42,22.534931,31.6,21.7
11:40:42,22.518887,31.6,21.7
11:40:42,22.492485,31.7,21.6
11:40:43,22.49004,31.7,21.6
11:40:43,22.458435,31.7,21.6
11:40:43,22.448082,31.7,21.6
11:40:43,22.432077,31.7,21.6
11:40:43,22.400518,31.7,21.6
11:40:43,22.399736,31.7,21.6
11:40:43,22.38175,31.7,21.6
11:40:44,22.365074,31.7,21.6
11:40:44,22.331139,31.7,21.6
11:40:44,22.323587,31.7,21.6
11:40:44,22.304516,31.7,21.6
11:40:44,22.286917,31.7,21.6
11:40:44,22.273056,31.7,21.6
11:40:45,22.252792,31.7,21.6
11:40:45,22.23012,31.7,21.6
11:40:45,22.207457,31.7,21.6
11:40:45,22.200706,31.7,21.6
11:40:45,22.186436,31.7,21.6
11:40:45,22.160698,31.7,21.6
11:40:45,22.158707,31.7,21.6
11:40:46,22.11908,31.7,21.6
11:40:46,22.105194,31.7,21.6
11:40:46,22.096052,31.7,21.6
11:40:46,22.075535,31.6,21.6
11:40:46,22.065193,31.6,21.6
11:40:46,22.042711,31.7,21.6
11:40:47,22.025665,31.7,21.6
11:40:47,22.009918,31.7,21.6
11:40:47,21.993313,31.7,21.6
11:40:47,21.986609,31.7,21.6
11:40:47,21.960995,31.7,21.6
11:40:47,21.948027,31.7,21.6
11:40:47,21.923973,31.7,21.6
11:40:48,21.91762,31.7,21.6
11:40:48,21.890852,31.7,21.6
11:40:48,21.878672,31.7,21.6
11:40:48,21.861788,31.7,21.6
11:40:48,21.835478,31.7,21.6
11:40:48,21.826405,31.7,21.6
11:40:49,21.8009,31.7,21.6
11:40:49,21.786777,31.7,21.6
11:40:49,21.793877,31.7,21.6
11:40:49,21.753864,31.7,21.6
11:40:49,21.742496,31.7,21.6
11:40:49,21.732328,31.7,21.6
11:40:49,21.696644,31.7,21.6
11:40:50,21.693913,31.7,21.6
11:40:50,21.679062,31.7,21.6
11:40:50,21.671648,31.7,21.6
11:40:50,21.648203,31.7,21.6
11:40:50,21.62281,31.7,21.6
11:40:50,21.609528,31.7,21.6
11:40:51,21.595478,31.7,21.6
11:40:51,21.593184,31.7,21.6
11:40:51,21.56621,31.7,21.6
11:40:51,21.560429,31.7,21.6
11:40:51,21.519129,31.7,21.6
11:40:51,21.517174,31.7,21.6
11:40:51,21.491451,31.7,21.6
11:40:52,21.48602,31.7,21.5
11:40:52,21.472015,31.7,21.5
11:40:52,21.44793,31.7,21.5
11:40:52,21.426573,31.7,21.5
11:40:52,21.422338,31.7,21.5
11:40:52,21.41031,31.7,21.5
11:40:53,21.371117,31.7,21.5
11:40:53,21.377293,31.7,21.5
11:40:53,21.34752,31.7,21.5
11:40:53,21.337795,31.7,21.5
11:40:53,21.317263,31.7,21.5
11:40:53,21.299103,31.7,21.5
11:40:53,21.294462,31.7,21.5
11:40:54,21.281712,31.7,21.5
11:40:54,21.250414,31.7,21.5
11:40:54,21.253868,31.7,21.5
11:40:54,21.211054,31.7,21.5
11:40:54,21.21914,31.7,21.5
11:40:54,21.184435,31.7,21.5
11:40:55,21.173244,31.7,21.5
11:40:55,21.151287,31.7,21.5
11:40:55,21.157093,31.7,21.5
11:40:55,21.136322,31.7,21.6
11:40:55,21.115557,31.7,21.6
11:40:55,21.099348,31.7,21.5
11:40:55,21.083225,31.7,21.5
11:40:56,21.053682,31.7,21.5
11:40:56,21.060558,31.7,21.5
11:40:56,21.039429,31.7,21.5
11:40:56,21.01679,31.7,21.5
11:40:56,20.996857,31.7,21.5
11:40:56,20.986887,31.7,21.5
11:40:57,20.96504,31.7,21.5
11:40:57,20.956673,31.7,21.5
11:40:57,20.934423,31.7,21.5
11:40:57,20.92372,31.7,21.5
11:40:57,20.914198,31.7,21.5
11:40:57,20.893559,31.7,21.5
11:40:57,20.87252,31.7,21.5
11:40:58,20.860666,31.7,21.5
11:40:58,20.858414,31.7,21.5
11:40:58,20.844646,31.7,21.5
11:40:58,20.830559,31.7,21.5
11:40:58,20.815302,31.7,21.5
11:40:58,20.797392,31.7,21.5
11:40:59,20.785227,31.7,21.5
11:40:59,20.763914,31.7,21.5
11:40:59,20.752104,31.7,21.5
11:40:59,20.733469,31.7,21.5
11:40:59,20.709862,31.7,21.5
11:40:59,20.713686,31.7,21.5
11:41:0,20.69009,31.7,21.5
11:41:0,20.680204,31.7,21.5
11:41:0,20.662771,31.7,21.5
11:41:0,20.64344,31.7,21.5
11:41:0,20.632076,31.7,21.5
11:41:0,20.609695,31.7,21.5
11:41:0,20.602158,31.7,21.5
11:41:1,20.587742,31.7,21.5
11:41:1,20.5711,31.7,21.5
11:41:1,20.560505,31.7,21.5
11:41:1,20.537008,31.7,21.5
11:41:1,20.521963,31.7,21.5
11:41:1,20.509481,31.7,21.5
11:41:2,20.503448,31.7,21.5
11:41:2,20.475449,31.7,21.5
11:41:2,20.466452,31.7,21.5
11:41:2,20.4544,31.7,21.5
11:41:2,20.435095,31.7,21.5
11:41:2,20.417782,31.7,21.5
11:41:2,20.400887,31.7,21.5
11:41:3,20.388042,31.7,21.5
11:41:3,20.374125,31.7,21.5
11:41:3,20.362516,31.7,21.5
11:41:3,20.348938,31.7,21.5
11:41:3,20.329039,31.7,21.5
11:41:3,20.3121,31.7,21.5
11:41:4,20.297886,31.7,21.5
11:41:4,20.27653,31.7,21.6
11:41:4,20.262657,31.7,21.6
11:41:4,20.249119,31.7,21.6
11:41:4,20.23526,31.7,21.6
11:41:4,20.220661,31.7,21.6
11:41:4,20.212059,31.7,21.6
11:41:5,20.187723,31.7,21.6
11:41:5,20.180603,31.7,21.6
11:41:5,20.163408,31.7,21.5
11:41:5,20.147371,31.7,21.5
11:41:5,20.135433,31.7,21.5
11:41:5,20.115238,31.7,21.5
11:41:6,20.110819,31.7,21.5
11:41:6,20.09179,31.7,21.5
11:41:6,20.066393,31.7,21.5
11:41:6,20.056767,31.7,21.5
11:41:6,20.035152,31.7,21.5
11:41:6,20.026588,31.7,21.5
11:41:6,20.012083,31.7,21.5
11:41:7,19.995378,31.7,21.5
11:41:8,19.983084,31.7,21.6
11:41:8,19.967457,31.7,21.6
11:41:8,20.451761,31.7,21.6
11:41:8,20.786728,31.7,21.6
11:41:8,21.263569,31.7,21.6
11:41:9,21.926294,31.7,21.6
11:41:9,22.801973,31.7,21.6
11:41:9,23.893295,31.7,21.6
11:41:9,25.298254,31.7,21.6
11:41:9,26.933647,31.7,21.5
11:41:9,28.75717,31.7,21.5
11:41:10,30.791462,31.7,21.5
11:41:10,32.92834,31.7,21.5
11:41:10,35.18665,31.7,21.5
11:41:10,37.48188,31.7,21.5
11:41:10,39.743813,31.7,21.5
11:41:10,42.00987,31.7,21.5
11:41:10,44.258522,31.7,21.5
11:41:11,46.491764,31.7,21.5
