TIME,O3PPM,TMP,RH%
16:17:31,0.0,0.0,0.0
16:17:31,11.32,0.0,0.0
16:17:31,11.44,0.0,0.0
16:17:31,11.46,0.0,0.0
16:17:31,11.68,0.0,0.0
16:17:32,11.49,0.0,0.0
16:17:32,11.69,0.0,0.0
16:17:32,11.49,0.0,0.0
16:17:32,11.4,0.0,0.0
16:17:32,11.33,0.0,0.0
16:17:32,11.53,0.0,0.0
